id	score	v	d-obj	p	p-title
00001	?	call	dog	food	dog
00002	?	call	dog	dog food	dog
00003	?	call	dog	bin	dog
00004	?	call	dog	tin of dog food	dog
00005	?	call	dog	tin	dog
00006	?	call	dog	it	dog
00007	?	call	dog	pet	dog
00008	?	call	dog	can of petfood	dog
00009	?	call	dog	floor	dog
00010	?	call	dog	dogs	dog
00011	?	call	dog	dog	dog
00012	?	call	dog	dish	dog
00013	?	call	dog	bowl	dog
00014	?	call	dog	tin opener	dog
00015	?	call	dog	can opener	dog
00016	?	call	dog	dog s	dog
00017	?	call	dog	s	dog
00018	?	put	food	food	dog
00019	?	put	food	dog food	dog
00020	?	put	food	bin	dog
00021	?	put	food	tin of dog food	dog
00022	?	put	food	tin	dog
00023	?	put	food	it	dog
00024	?	put	food	pet	dog
00025	?	put	food	can of petfood	dog
00026	?	put	food	floor	dog
00027	?	put	food	dogs	dog
00028	?	put	food	dog	dog
00029	?	put	food	dish	dog
00030	?	put	food	bowl	dog
00031	?	put	food	tin opener	dog
00032	?	put	food	can opener	dog
00033	?	put	food	dog s	dog
00034	?	put	food	s	dog
00035	?	open	bag	food	dog
00036	?	open	bag	dog food	dog
00037	?	open	bag	bin	dog
00038	?	open	bag	tin of dog food	dog
00039	?	open	bag	tin	dog
00040	?	open	bag	it	dog
00041	?	open	bag	pet	dog
00042	?	open	bag	can of petfood	dog
00043	?	open	bag	floor	dog
00044	?	open	bag	dogs	dog
00045	?	open	bag	dog	dog
00046	?	open	bag	dish	dog
00047	?	open	bag	bowl	dog
00048	?	open	bag	tin opener	dog
00049	?	open	bag	can opener	dog
00050	?	open	bag	dog s	dog
00051	?	open	bag	s	dog
00052	?	pour	water	food	dog
00053	?	pour	water	dog food	dog
00054	?	pour	water	bin	dog
00055	?	pour	water	tin of dog food	dog
00056	?	pour	water	tin	dog
00057	?	pour	water	it	dog
00058	?	pour	water	pet	dog
00059	?	pour	water	can of petfood	dog
00060	?	pour	water	floor	dog
00061	?	pour	water	dogs	dog
00062	?	pour	water	dog	dog
00063	?	pour	water	dish	dog
00064	?	pour	water	bowl	dog
00065	?	pour	water	tin opener	dog
00066	?	pour	water	can opener	dog
00067	?	pour	water	dog s	dog
00068	?	pour	water	s	dog
00069	?	identify	dog food	food	dog
00070	?	identify	dog food	dog food	dog
00071	?	identify	dog food	bin	dog
00072	?	identify	dog food	tin of dog food	dog
00073	?	identify	dog food	tin	dog
00074	?	identify	dog food	it	dog
00075	?	identify	dog food	pet	dog
00076	?	identify	dog food	can of petfood	dog
00077	?	identify	dog food	floor	dog
00078	?	identify	dog food	dogs	dog
00079	?	identify	dog food	dog	dog
00080	?	identify	dog food	dish	dog
00081	?	identify	dog food	bowl	dog
00082	?	identify	dog food	tin opener	dog
00083	?	identify	dog food	can opener	dog
00084	?	identify	dog food	dog s	dog
00085	?	identify	dog food	s	dog
00086	?	find	measuring cup	food	dog
00087	?	find	measuring cup	dog food	dog
00088	?	find	measuring cup	bin	dog
00089	?	find	measuring cup	tin of dog food	dog
00090	?	find	measuring cup	tin	dog
00091	?	find	measuring cup	it	dog
00092	?	find	measuring cup	pet	dog
00093	?	find	measuring cup	can of petfood	dog
00094	?	find	measuring cup	floor	dog
00095	?	find	measuring cup	dogs	dog
00096	?	find	measuring cup	dog	dog
00097	?	find	measuring cup	dish	dog
00098	?	find	measuring cup	bowl	dog
00099	?	find	measuring cup	tin opener	dog
00100	?	find	measuring cup	can opener	dog
00101	?	find	measuring cup	dog s	dog
00102	?	find	measuring cup	s	dog
00103	?	pour	contents	food	dog
00104	?	pour	contents	dog food	dog
00105	?	pour	contents	bin	dog
00106	?	pour	contents	tin of dog food	dog
00107	?	pour	contents	tin	dog
00108	?	pour	contents	it	dog
00109	?	pour	contents	pet	dog
00110	?	pour	contents	can of petfood	dog
00111	?	pour	contents	floor	dog
00112	?	pour	contents	dogs	dog
00113	?	pour	contents	dog	dog
00114	?	pour	contents	dish	dog
00115	?	pour	contents	bowl	dog
00116	?	pour	contents	tin opener	dog
00117	?	pour	contents	can opener	dog
00118	?	pour	contents	dog s	dog
00119	?	pour	contents	s	dog
00120	?	take	dog food	food	dog
00121	?	take	dog food	dog food	dog
00122	?	take	dog food	bin	dog
00123	?	take	dog food	tin of dog food	dog
00124	?	take	dog food	tin	dog
00125	?	take	dog food	it	dog
00126	?	take	dog food	pet	dog
00127	?	take	dog food	can of petfood	dog
00128	?	take	dog food	floor	dog
00129	?	take	dog food	dogs	dog
00130	?	take	dog food	dog	dog
00131	?	take	dog food	dish	dog
00132	?	take	dog food	bowl	dog
00133	?	take	dog food	tin opener	dog
00134	?	take	dog food	can opener	dog
00135	?	take	dog food	dog s	dog
00136	?	take	dog food	s	dog
00137	?	feed	dpog	food	dog
00138	?	feed	dpog	dog food	dog
00139	?	feed	dpog	bin	dog
00140	?	feed	dpog	tin of dog food	dog
00141	?	feed	dpog	tin	dog
00142	?	feed	dpog	it	dog
00143	?	feed	dpog	pet	dog
00144	?	feed	dpog	can of petfood	dog
00145	?	feed	dpog	floor	dog
00146	?	feed	dpog	dogs	dog
00147	?	feed	dpog	dog	dog
00148	?	feed	dpog	dish	dog
00149	?	feed	dpog	bowl	dog
00150	?	feed	dpog	tin opener	dog
00151	?	feed	dpog	can opener	dog
00152	?	feed	dpog	dog s	dog
00153	?	feed	dpog	s	dog
00154	?	take	food	food	dog
00155	?	take	food	dog food	dog
00156	?	take	food	bin	dog
00157	?	take	food	tin of dog food	dog
00158	?	take	food	tin	dog
00159	?	take	food	it	dog
00160	?	take	food	pet	dog
00161	?	take	food	can of petfood	dog
00162	?	take	food	floor	dog
00163	?	take	food	dogs	dog
00164	?	take	food	dog	dog
00165	?	take	food	dish	dog
00166	?	take	food	bowl	dog
00167	?	take	food	tin opener	dog
00168	?	take	food	can opener	dog
00169	?	take	food	dog s	dog
00170	?	take	food	s	dog
00171	?	open	can	food	dog
00172	?	open	can	dog food	dog
00173	?	open	can	bin	dog
00174	?	open	can	tin of dog food	dog
00175	?	open	can	tin	dog
00176	?	open	can	it	dog
00177	?	open	can	pet	dog
00178	?	open	can	can of petfood	dog
00179	?	open	can	floor	dog
00180	?	open	can	dogs	dog
00181	?	open	can	dog	dog
00182	?	open	can	dish	dog
00183	?	open	can	bowl	dog
00184	?	open	can	tin opener	dog
00185	?	open	can	can opener	dog
00186	?	open	can	dog s	dog
00187	?	open	can	s	dog
00188	?	add	water	food	dog
00189	?	add	water	dog food	dog
00190	?	add	water	bin	dog
00191	?	add	water	tin of dog food	dog
00192	?	add	water	tin	dog
00193	?	add	water	it	dog
00194	?	add	water	pet	dog
00195	?	add	water	can of petfood	dog
00196	?	add	water	floor	dog
00197	?	add	water	dogs	dog
00198	?	add	water	dog	dog
00199	?	add	water	dish	dog
00200	?	add	water	bowl	dog
00201	?	add	water	tin opener	dog
00202	?	add	water	can opener	dog
00203	?	add	water	dog s	dog
00204	?	add	water	s	dog
00205	?	put	tin opener	food	dog
00206	?	put	tin opener	dog food	dog
00207	?	put	tin opener	bin	dog
00208	?	put	tin opener	tin of dog food	dog
00209	?	put	tin opener	tin	dog
00210	?	put	tin opener	it	dog
00211	?	put	tin opener	pet	dog
00212	?	put	tin opener	can of petfood	dog
00213	?	put	tin opener	floor	dog
00214	?	put	tin opener	dogs	dog
00215	?	put	tin opener	dog	dog
00216	?	put	tin opener	dish	dog
00217	?	put	tin opener	bowl	dog
00218	?	put	tin opener	tin opener	dog
00219	?	put	tin opener	can opener	dog
00220	?	put	tin opener	dog s	dog
00221	?	put	tin opener	s	dog
00222	?	carry	it	food	dog
00223	?	carry	it	dog food	dog
00224	?	carry	it	bin	dog
00225	?	carry	it	tin of dog food	dog
00226	?	carry	it	tin	dog
00227	?	carry	it	it	dog
00228	?	carry	it	pet	dog
00229	?	carry	it	can of petfood	dog
00230	?	carry	it	floor	dog
00231	?	carry	it	dogs	dog
00232	?	carry	it	dog	dog
00233	?	carry	it	dish	dog
00234	?	carry	it	bowl	dog
00235	?	carry	it	tin opener	dog
00236	?	carry	it	can opener	dog
00237	?	carry	it	dog s	dog
00238	?	carry	it	s	dog
00239	?	get	tin	food	dog
00240	?	get	tin	dog food	dog
00241	?	get	tin	bin	dog
00242	?	get	tin	tin of dog food	dog
00243	?	get	tin	tin	dog
00244	?	get	tin	it	dog
00245	?	get	tin	pet	dog
00246	?	get	tin	can of petfood	dog
00247	?	get	tin	floor	dog
00248	?	get	tin	dogs	dog
00249	?	get	tin	dog	dog
00250	?	get	tin	dish	dog
00251	?	get	tin	bowl	dog
00252	?	get	tin	tin opener	dog
00253	?	get	tin	can opener	dog
00254	?	get	tin	dog s	dog
00255	?	get	tin	s	dog
00256	?	get	dogs bowl	food	dog
00257	?	get	dogs bowl	dog food	dog
00258	?	get	dogs bowl	bin	dog
00259	?	get	dogs bowl	tin of dog food	dog
00260	?	get	dogs bowl	tin	dog
00261	?	get	dogs bowl	it	dog
00262	?	get	dogs bowl	pet	dog
00263	?	get	dogs bowl	can of petfood	dog
00264	?	get	dogs bowl	floor	dog
00265	?	get	dogs bowl	dogs	dog
00266	?	get	dogs bowl	dog	dog
00267	?	get	dogs bowl	dish	dog
00268	?	get	dogs bowl	bowl	dog
00269	?	get	dogs bowl	tin opener	dog
00270	?	get	dogs bowl	can opener	dog
00271	?	get	dogs bowl	dog s	dog
00272	?	get	dogs bowl	s	dog
00273	?	put	bowl	food	dog
00274	?	put	bowl	dog food	dog
00275	?	put	bowl	bin	dog
00276	?	put	bowl	tin of dog food	dog
00277	?	put	bowl	tin	dog
00278	?	put	bowl	it	dog
00279	?	put	bowl	pet	dog
00280	?	put	bowl	can of petfood	dog
00281	?	put	bowl	floor	dog
00282	?	put	bowl	dogs	dog
00283	?	put	bowl	dog	dog
00284	?	put	bowl	dish	dog
00285	?	put	bowl	bowl	dog
00286	?	put	bowl	tin opener	dog
00287	?	put	bowl	can opener	dog
00288	?	put	bowl	dog s	dog
00289	?	put	bowl	s	dog
00290	?	measure	correct amount	food	dog
00291	?	measure	correct amount	dog food	dog
00292	?	measure	correct amount	bin	dog
00293	?	measure	correct amount	tin of dog food	dog
00294	?	measure	correct amount	tin	dog
00295	?	measure	correct amount	it	dog
00296	?	measure	correct amount	pet	dog
00297	?	measure	correct amount	can of petfood	dog
00298	?	measure	correct amount	floor	dog
00299	?	measure	correct amount	dogs	dog
00300	?	measure	correct amount	dog	dog
00301	?	measure	correct amount	dish	dog
00302	?	measure	correct amount	bowl	dog
00303	?	measure	correct amount	tin opener	dog
00304	?	measure	correct amount	can opener	dog
00305	?	measure	correct amount	dog s	dog
00306	?	measure	correct amount	s	dog
00307	?	identify	dog dish	food	dog
00308	?	identify	dog dish	dog food	dog
00309	?	identify	dog dish	bin	dog
00310	?	identify	dog dish	tin of dog food	dog
00311	?	identify	dog dish	tin	dog
00312	?	identify	dog dish	it	dog
00313	?	identify	dog dish	pet	dog
00314	?	identify	dog dish	can of petfood	dog
00315	?	identify	dog dish	floor	dog
00316	?	identify	dog dish	dogs	dog
00317	?	identify	dog dish	dog	dog
00318	?	identify	dog dish	dish	dog
00319	?	identify	dog dish	bowl	dog
00320	?	identify	dog dish	tin opener	dog
00321	?	identify	dog dish	can opener	dog
00322	?	identify	dog dish	dog s	dog
00323	?	identify	dog dish	s	dog
00324	?	feed	dogs	food	dog
00325	?	feed	dogs	dog food	dog
00326	?	feed	dogs	bin	dog
00327	?	feed	dogs	tin of dog food	dog
00328	?	feed	dogs	tin	dog
00329	?	feed	dogs	it	dog
00330	?	feed	dogs	pet	dog
00331	?	feed	dogs	can of petfood	dog
00332	?	feed	dogs	floor	dog
00333	?	feed	dogs	dogs	dog
00334	?	feed	dogs	dog	dog
00335	?	feed	dogs	dish	dog
00336	?	feed	dogs	bowl	dog
00337	?	feed	dogs	tin opener	dog
00338	?	feed	dogs	can opener	dog
00339	?	feed	dogs	dog s	dog
00340	?	feed	dogs	s	dog
00341	?	remove	food	food	dog
00342	?	remove	food	dog food	dog
00343	?	remove	food	bin	dog
00344	?	remove	food	tin of dog food	dog
00345	?	remove	food	tin	dog
00346	?	remove	food	it	dog
00347	?	remove	food	pet	dog
00348	?	remove	food	can of petfood	dog
00349	?	remove	food	floor	dog
00350	?	remove	food	dogs	dog
00351	?	remove	food	dog	dog
00352	?	remove	food	dish	dog
00353	?	remove	food	bowl	dog
00354	?	remove	food	tin opener	dog
00355	?	remove	food	can opener	dog
00356	?	remove	food	dog s	dog
00357	?	remove	food	s	dog
00358	?	use	can opener	food	dog
00359	?	use	can opener	dog food	dog
00360	?	use	can opener	bin	dog
00361	?	use	can opener	tin of dog food	dog
00362	?	use	can opener	tin	dog
00363	?	use	can opener	it	dog
00364	?	use	can opener	pet	dog
00365	?	use	can opener	can of petfood	dog
00366	?	use	can opener	floor	dog
00367	?	use	can opener	dogs	dog
00368	?	use	can opener	dog	dog
00369	?	use	can opener	dish	dog
00370	?	use	can opener	bowl	dog
00371	?	use	can opener	tin opener	dog
00372	?	use	can opener	can opener	dog
00373	?	use	can opener	dog s	dog
00374	?	use	can opener	s	dog
00375	?	prepare	food	food	dog
00376	?	prepare	food	dog food	dog
00377	?	prepare	food	bin	dog
00378	?	prepare	food	tin of dog food	dog
00379	?	prepare	food	tin	dog
00380	?	prepare	food	it	dog
00381	?	prepare	food	pet	dog
00382	?	prepare	food	can of petfood	dog
00383	?	prepare	food	floor	dog
00384	?	prepare	food	dogs	dog
00385	?	prepare	food	dog	dog
00386	?	prepare	food	dish	dog
00387	?	prepare	food	bowl	dog
00388	?	prepare	food	tin opener	dog
00389	?	prepare	food	can opener	dog
00390	?	prepare	food	dog s	dog
00391	?	prepare	food	s	dog
00392	?	scoop	food	food	dog
00393	?	scoop	food	dog food	dog
00394	?	scoop	food	bin	dog
00395	?	scoop	food	tin of dog food	dog
00396	?	scoop	food	tin	dog
00397	?	scoop	food	it	dog
00398	?	scoop	food	pet	dog
00399	?	scoop	food	can of petfood	dog
00400	?	scoop	food	floor	dog
00401	?	scoop	food	dogs	dog
00402	?	scoop	food	dog	dog
00403	?	scoop	food	dish	dog
00404	?	scoop	food	bowl	dog
00405	?	scoop	food	tin opener	dog
00406	?	scoop	food	can opener	dog
00407	?	scoop	food	dog s	dog
00408	?	scoop	food	s	dog
00409	?	remove	dog food	food	dog
00410	?	remove	dog food	dog food	dog
00411	?	remove	dog food	bin	dog
00412	?	remove	dog food	tin of dog food	dog
00413	?	remove	dog food	tin	dog
00414	?	remove	dog food	it	dog
00415	?	remove	dog food	pet	dog
00416	?	remove	dog food	can of petfood	dog
00417	?	remove	dog food	floor	dog
00418	?	remove	dog food	dogs	dog
00419	?	remove	dog food	dog	dog
00420	?	remove	dog food	dish	dog
00421	?	remove	dog food	bowl	dog
00422	?	remove	dog food	tin opener	dog
00423	?	remove	dog food	can opener	dog
00424	?	remove	dog food	dog s	dog
00425	?	remove	dog food	s	dog
00426	?	open	dog food bag	food	dog
00427	?	open	dog food bag	dog food	dog
00428	?	open	dog food bag	bin	dog
00429	?	open	dog food bag	tin of dog food	dog
00430	?	open	dog food bag	tin	dog
00431	?	open	dog food bag	it	dog
00432	?	open	dog food bag	pet	dog
00433	?	open	dog food bag	can of petfood	dog
00434	?	open	dog food bag	floor	dog
00435	?	open	dog food bag	dogs	dog
00436	?	open	dog food bag	dog	dog
00437	?	open	dog food bag	dish	dog
00438	?	open	dog food bag	bowl	dog
00439	?	open	dog food bag	tin opener	dog
00440	?	open	dog food bag	can opener	dog
00441	?	open	dog food bag	dog s	dog
00442	?	open	dog food bag	s	dog
00443	?	get	bowl	food	dog
00444	?	get	bowl	dog food	dog
00445	?	get	bowl	bin	dog
00446	?	get	bowl	tin of dog food	dog
00447	?	get	bowl	tin	dog
00448	?	get	bowl	it	dog
00449	?	get	bowl	pet	dog
00450	?	get	bowl	can of petfood	dog
00451	?	get	bowl	floor	dog
00452	?	get	bowl	dogs	dog
00453	?	get	bowl	dog	dog
00454	?	get	bowl	dish	dog
00455	?	get	bowl	bowl	dog
00456	?	get	bowl	tin opener	dog
00457	?	get	bowl	can opener	dog
00458	?	get	bowl	dog s	dog
00459	?	get	bowl	s	dog
00460	?	put	food bag	food	dog
00461	?	put	food bag	dog food	dog
00462	?	put	food bag	bin	dog
00463	?	put	food bag	tin of dog food	dog
00464	?	put	food bag	tin	dog
00465	?	put	food bag	it	dog
00466	?	put	food bag	pet	dog
00467	?	put	food bag	can of petfood	dog
00468	?	put	food bag	floor	dog
00469	?	put	food bag	dogs	dog
00470	?	put	food bag	dog	dog
00471	?	put	food bag	dish	dog
00472	?	put	food bag	bowl	dog
00473	?	put	food bag	tin opener	dog
00474	?	put	food bag	can opener	dog
00475	?	put	food bag	dog s	dog
00476	?	put	food bag	s	dog
00477	?	fill	food dish	food	dog
00478	?	fill	food dish	dog food	dog
00479	?	fill	food dish	bin	dog
00480	?	fill	food dish	tin of dog food	dog
00481	?	fill	food dish	tin	dog
00482	?	fill	food dish	it	dog
00483	?	fill	food dish	pet	dog
00484	?	fill	food dish	can of petfood	dog
00485	?	fill	food dish	floor	dog
00486	?	fill	food dish	dogs	dog
00487	?	fill	food dish	dog	dog
00488	?	fill	food dish	dish	dog
00489	?	fill	food dish	bowl	dog
00490	?	fill	food dish	tin opener	dog
00491	?	fill	food dish	can opener	dog
00492	?	fill	food dish	dog s	dog
00493	?	fill	food dish	s	dog
00494	?	poor	it	food	dog
00495	?	poor	it	dog food	dog
00496	?	poor	it	bin	dog
00497	?	poor	it	tin of dog food	dog
00498	?	poor	it	tin	dog
00499	?	poor	it	it	dog
00500	?	poor	it	pet	dog
00501	?	poor	it	can of petfood	dog
00502	?	poor	it	floor	dog
00503	?	poor	it	dogs	dog
00504	?	poor	it	dog	dog
00505	?	poor	it	dish	dog
00506	?	poor	it	bowl	dog
00507	?	poor	it	tin opener	dog
00508	?	poor	it	can opener	dog
00509	?	poor	it	dog s	dog
00510	?	poor	it	s	dog
00511	?	pour	food	food	dog
00512	?	pour	food	dog food	dog
00513	?	pour	food	bin	dog
00514	?	pour	food	tin of dog food	dog
00515	?	pour	food	tin	dog
00516	?	pour	food	it	dog
00517	?	pour	food	pet	dog
00518	?	pour	food	can of petfood	dog
00519	?	pour	food	floor	dog
00520	?	pour	food	dogs	dog
00521	?	pour	food	dog	dog
00522	?	pour	food	dish	dog
00523	?	pour	food	bowl	dog
00524	?	pour	food	tin opener	dog
00525	?	pour	food	can opener	dog
00526	?	pour	food	dog s	dog
00527	?	pour	food	s	dog
00528	?	catch	pet dog	food	dog
00529	?	catch	pet dog	dog food	dog
00530	?	catch	pet dog	bin	dog
00531	?	catch	pet dog	tin of dog food	dog
00532	?	catch	pet dog	tin	dog
00533	?	catch	pet dog	it	dog
00534	?	catch	pet dog	pet	dog
00535	?	catch	pet dog	can of petfood	dog
00536	?	catch	pet dog	floor	dog
00537	?	catch	pet dog	dogs	dog
00538	?	catch	pet dog	dog	dog
00539	?	catch	pet dog	dish	dog
00540	?	catch	pet dog	bowl	dog
00541	?	catch	pet dog	tin opener	dog
00542	?	catch	pet dog	can opener	dog
00543	?	catch	pet dog	dog s	dog
00544	?	catch	pet dog	s	dog
00545	?	find	dog food	food	dog
00546	?	find	dog food	dog food	dog
00547	?	find	dog food	bin	dog
00548	?	find	dog food	tin of dog food	dog
00549	?	find	dog food	tin	dog
00550	?	find	dog food	it	dog
00551	?	find	dog food	pet	dog
00552	?	find	dog food	can of petfood	dog
00553	?	find	dog food	floor	dog
00554	?	find	dog food	dogs	dog
00555	?	find	dog food	dog	dog
00556	?	find	dog food	dish	dog
00557	?	find	dog food	bowl	dog
00558	?	find	dog food	tin opener	dog
00559	?	find	dog food	can opener	dog
00560	?	find	dog food	dog s	dog
00561	?	find	dog food	s	dog
00562	?	carry	dog food	food	dog
00563	?	carry	dog food	dog food	dog
00564	?	carry	dog food	bin	dog
00565	?	carry	dog food	tin of dog food	dog
00566	?	carry	dog food	tin	dog
00567	?	carry	dog food	it	dog
00568	?	carry	dog food	pet	dog
00569	?	carry	dog food	can of petfood	dog
00570	?	carry	dog food	floor	dog
00571	?	carry	dog food	dogs	dog
00572	?	carry	dog food	dog	dog
00573	?	carry	dog food	dish	dog
00574	?	carry	dog food	bowl	dog
00575	?	carry	dog food	tin opener	dog
00576	?	carry	dog food	can opener	dog
00577	?	carry	dog food	dog s	dog
00578	?	carry	dog food	s	dog
00579	?	put	food tin	food	dog
00580	?	put	food tin	dog food	dog
00581	?	put	food tin	bin	dog
00582	?	put	food tin	tin of dog food	dog
00583	?	put	food tin	tin	dog
00584	?	put	food tin	it	dog
00585	?	put	food tin	pet	dog
00586	?	put	food tin	can of petfood	dog
00587	?	put	food tin	floor	dog
00588	?	put	food tin	dogs	dog
00589	?	put	food tin	dog	dog
00590	?	put	food tin	dish	dog
00591	?	put	food tin	bowl	dog
00592	?	put	food tin	tin opener	dog
00593	?	put	food tin	can opener	dog
00594	?	put	food tin	dog s	dog
00595	?	put	food tin	s	dog
00596	?	place	food	food	dog
00597	?	place	food	dog food	dog
00598	?	place	food	bin	dog
00599	?	place	food	tin of dog food	dog
00600	?	place	food	tin	dog
00601	?	place	food	it	dog
00602	?	place	food	pet	dog
00603	?	place	food	can of petfood	dog
00604	?	place	food	floor	dog
00605	?	place	food	dogs	dog
00606	?	place	food	dog	dog
00607	?	place	food	dish	dog
00608	?	place	food	bowl	dog
00609	?	place	food	tin opener	dog
00610	?	place	food	can opener	dog
00611	?	place	food	dog s	dog
00612	?	place	food	s	dog
00613	?	give	food	food	dog
00614	?	give	food	dog food	dog
00615	?	give	food	bin	dog
00616	?	give	food	tin of dog food	dog
00617	?	give	food	tin	dog
00618	?	give	food	it	dog
00619	?	give	food	pet	dog
00620	?	give	food	can of petfood	dog
00621	?	give	food	floor	dog
00622	?	give	food	dogs	dog
00623	?	give	food	dog	dog
00624	?	give	food	dish	dog
00625	?	give	food	bowl	dog
00626	?	give	food	tin opener	dog
00627	?	give	food	can opener	dog
00628	?	give	food	dog s	dog
00629	?	give	food	s	dog
00630	?	place	dog food dish	food	dog
00631	?	place	dog food dish	dog food	dog
00632	?	place	dog food dish	bin	dog
00633	?	place	dog food dish	tin of dog food	dog
00634	?	place	dog food dish	tin	dog
00635	?	place	dog food dish	it	dog
00636	?	place	dog food dish	pet	dog
00637	?	place	dog food dish	can of petfood	dog
00638	?	place	dog food dish	floor	dog
00639	?	place	dog food dish	dogs	dog
00640	?	place	dog food dish	dog	dog
00641	?	place	dog food dish	dish	dog
00642	?	place	dog food dish	bowl	dog
00643	?	place	dog food dish	tin opener	dog
00644	?	place	dog food dish	can opener	dog
00645	?	place	dog food dish	dog s	dog
00646	?	place	dog food dish	s	dog
00647	?	locate	dogs bowl	food	dog
00648	?	locate	dogs bowl	dog food	dog
00649	?	locate	dogs bowl	bin	dog
00650	?	locate	dogs bowl	tin of dog food	dog
00651	?	locate	dogs bowl	tin	dog
00652	?	locate	dogs bowl	it	dog
00653	?	locate	dogs bowl	pet	dog
